timestamp,value
1768086323.899167,0.766556
1768086323.900192,1.959599
1768086323.903532,0.779874
1768086323.905737,2.279265
1768086323.909147,0.781768
1768086323.910707,2.012887
1768086323.914343,0.818657
1768086323.919202,0.807467
1768086323.920637,2.053245
1768086323.924063,0.853460
1768086323.925463,2.293005
1768086323.929634,0.857374
1768086323.930345,2.062398
1768086323.934350,0.878770
1768086323.935328,2.170353
1768086323.935909,2.280711
1768086323.940845,2.101385
1768086323.942312,0.872645
1768086323.944694,2.146252
1768086323.945797,2.294419
1768086323.950707,2.135484
1768086323.950777,0.935736
1768086323.952194,0.899281
1768086323.955194,2.086814
1768086323.955930,2.275140
1768086323.960886,2.162850
1768086323.962903,0.961408
1768086323.964381,2.047461
1768086323.966403,2.284938
1768086323.966408,0.977078
1768086323.970480,2.182858
1768086323.972498,0.981281
1768086323.976453,1.042774
1768086323.979577,2.028115
1768086323.980451,2.224705
1768086323.982484,1.028430
1768086323.986469,2.235745
1768086323.990435,2.252498
1768086323.992470,1.089798
1768086323.995548,2.235947
1768086323.996594,1.116384
1768086324.000593,2.240443
1768086324.002533,1.120351
1768086324.005571,2.184037
1768086324.006630,1.147655
1768086324.010116,1.900549
1768086324.011557,2.275039
1768086324.012532,1.152352
1768086324.015600,2.161248
1768086324.016389,1.201464
1768086324.020384,2.286286
1768086324.022326,1.189637
1768086324.025745,2.135882
1768086324.027195,1.270270
1768086324.029606,1.802211
1768086324.030380,2.306468
1768086324.032184,1.270448
1768086324.036207,2.119356
1768086324.040183,1.746131
1768086324.041000,2.287142
1768086324.043078,1.315947
1768086324.045547,2.063047
1768086324.046009,1.336953
1768086324.050171,1.677368
1768086324.053202,1.340234
1768086324.056170,2.029652
1768086324.059813,2.313238
1768086324.060491,1.640933
1768086324.062436,1.385190
1768086324.066483,1.995125
1768086324.070607,2.308347
1768086324.072602,1.464031
1768086324.076006,1.954193
1768086324.079672,1.541894
1768086324.080292,2.272954
1768086324.082199,1.486304
1768086324.085972,1.545813
1768086324.089940,2.288912
1768086324.092471,1.569049
1768086324.096064,1.603313
1768086324.100529,2.259817
1768086324.102232,1.602009
1768086324.106266,1.815852
1768086324.110121,1.401273
1768086324.112272,1.663275
1768086324.116373,1.701078
1768086324.119847,1.337286
1768086324.120354,2.214576
1768086324.122345,1.694718
1768086324.126339,1.746792
1768086324.130468,1.288484
1768086324.133043,1.712990
1768086324.133081,1.750437
1768086324.135939,1.797076
1768086324.139964,2.166184
1768086324.139984,1.249513
1768086324.143790,1.651757
1768086324.147446,1.805035
1768086324.149722,1.195758
1768086324.150465,2.158604
1768086324.153491,1.588032
1768086324.155051,1.894029
1768086324.158428,1.878942
1768086324.159466,1.896330
1768086324.160488,1.147987
1768086324.163523,1.558882
1768086324.168340,1.914904
1768086324.170234,2.099327
1768086324.173223,1.511491
1768086324.176232,1.087779
1768086324.178247,1.966858
1768086324.179563,1.966689
1768086324.180118,2.040979
1768086324.184111,1.440481
1768086324.187051,1.030890
1768086324.188298,1.977276
1768086324.190412,2.014472
1768086324.190601,1.999032
1768086324.193283,1.408845
1768086324.196883,0.988503
1768086324.197904,2.027502
1768086324.199919,2.040406
1768086324.200707,1.963081
1768086324.203227,1.359532
1768086324.207216,0.956241
1768086324.208211,2.073295
1768086324.210733,1.940350
1768086324.213257,1.319374
1768086324.216650,0.940211
1768086324.217668,2.087574
1768086324.219689,2.113299
1768086324.220999,1.906961
1768086324.223571,1.253099
1768086324.226780,0.873758
1768086324.227767,2.139956
1768086324.230168,2.149682
1768086324.232178,1.837549
1768086324.233880,1.197373
1768086324.236425,0.862125
1768086324.237651,2.173977
1768086324.240275,2.174424
1768086324.242274,1.798363
1768086324.243967,1.172282
1768086324.246954,0.830692
1768086324.247951,2.173904
1768086324.250482,2.227421
1768086324.254536,1.135107
1768086324.256538,0.790378
1768086324.258483,2.212569
1768086324.259982,1.705547
1768086324.260479,2.238018
1768086324.263471,1.689268
1768086324.264491,1.077357
1768086324.266499,0.774979
1768086324.268062,2.225677
1768086324.270253,2.240300
1768086324.273636,1.642753
1768086324.274196,1.047835
1768086324.277393,0.743569
1768086324.278130,2.249749
1768086324.280297,2.263689
1768086324.284316,0.975260
1768086324.284323,1.578263
1768086324.286497,0.755461
1768086324.288483,2.269567
1768086324.290446,2.266102
1768086324.294462,0.939138
1768086324.294504,1.530921
1768086324.296541,0.747906
1768086324.298526,2.273065
1768086324.301137,2.288584
1768086324.303545,1.480930
1768086324.304300,0.926036
1768086324.306365,0.697898
1768086324.307710,2.295408
1768086324.310689,2.312806
1768086324.313715,1.433890
1768086324.314229,0.903784
1768086324.316825,0.711847
1768086324.317982,2.293859
1768086324.320964,2.312114
1768086324.324010,1.401693
1768086324.325979,0.855660
1768086324.326960,0.688513
1768086324.328080,2.309628
1768086324.331022,2.280431
1768086324.334625,1.323644
1768086324.336538,0.827852
1768086324.337040,0.700046
1768086324.341144,2.302795
1768086324.344083,1.298822
1768086324.346105,0.800361
1768086324.346668,2.315074
1768086324.347557,0.710094
1768086324.351910,2.302694
1768086324.353587,1.249126
1768086324.356605,0.783075
1768086324.357330,2.271398
1768086324.362336,2.288001
1768086324.364017,1.198153
1768086324.366084,0.772168
1768086324.367087,2.298568
1768086324.367653,0.715051
1768086324.372339,2.249640
1768086324.374274,1.144053
1768086324.376278,0.746893
1768086324.377286,2.285826
1768086324.379579,0.714097
1768086324.382286,2.264619
1768086324.384315,1.127375
1768086324.386321,0.703598
1768086324.387523,2.257628
1768086324.390532,0.723252
1768086324.392012,2.224827
1768086324.394003,1.065771
1768086324.396031,0.730651
1768086324.396992,2.250468
1768086324.399674,0.762066
1768086324.402020,2.219602
1768086324.403966,1.018728
1768086324.406769,0.693914
1768086324.409739,0.781315
1768086324.412033,2.194803
1768086324.413850,1.000259
1768086324.416176,0.688858
1768086324.417200,2.177640
1768086324.420127,0.799203
1768086324.422161,2.165559
1768086324.424118,0.935815
1768086324.426170,0.697982
1768086324.427165,2.157265
1768086324.430171,0.837429
1768086324.432466,2.137958
1768086324.434508,0.923313
1768086324.436453,0.703039
1768086324.440499,0.841587
1768086324.442442,2.100166
1768086324.443938,0.889951
1768086324.447223,0.713849
1768086324.449972,0.894537
1768086324.452425,2.064991
1768086324.457241,0.720615
1768086324.457404,2.046045
1768086324.460415,0.922435
1768086324.462397,2.013175
1768086324.463356,0.813720
1768086324.467430,0.713697
1768086324.467439,2.042081
1768086324.470378,0.959022
1768086324.472404,2.001927
1768086324.473860,0.811231
1768086324.476881,1.979538
1768086324.477883,0.753218
1768086324.479821,0.984464
1768086324.482782,1.944940
1768086324.483723,0.771759
1768086324.486772,1.942084
1768086324.487659,0.765144
1768086324.489825,1.029725
1768086324.492481,1.902533
1768086324.493450,0.767722
1768086324.497562,0.771988
1768086324.499967,1.077991
1768086324.502070,1.865359
1768086324.503815,0.757148
1768086324.507446,0.807825
1768086324.507631,1.868130
1768086324.509822,1.109426
1768086324.512182,1.826493
1768086324.513711,0.719914
1768086324.517064,1.805513
1768086324.519882,1.156715
1768086324.522913,1.753621
1768086324.523468,0.712266
1768086324.526072,0.866088
1768086324.527903,1.773256
1768086324.529850,1.200400
1768086324.532041,1.714125
1768086324.533606,0.720865
1768086324.536364,0.886831
1768086324.540430,1.244585
1768086324.542360,1.678523
1768086324.543422,1.677199
1768086324.544376,0.704407
1768086324.546410,0.921465
1768086324.550388,1.311597
1768086324.553927,1.635814
1768086324.555146,1.628285
1768086324.556350,0.953927
1768086324.560390,1.354297
1768086324.564364,1.568522
1768086324.565401,1.553868
1768086324.566335,1.001291
1768086324.574199,1.551783
1768086324.575234,1.495271
1768086324.576482,1.047166
1768086324.580688,1.436717
1768086324.584228,0.704503
1768086324.585430,1.469741
1768086324.586709,1.082993
1768086324.593679,0.732921
1768086324.594669,1.451457
1768086324.595691,1.548522
1768086324.596085,1.394000
1768086324.596667,1.104999
1768086324.603658,0.735127
1768086324.604686,1.383001
1768086324.605683,1.570190
1768086324.606804,1.340352
1768086324.606850,1.184518
1768086324.613767,0.748558
1768086324.614757,1.347396
1768086324.616345,1.298695
1768086324.616833,1.202766
1768086324.623836,0.761480
1768086324.625702,1.692459
1768086324.626321,1.250458
1768086324.626905,1.274146
1768086324.633920,0.802196
1768086324.634069,1.238209
1768086324.635842,1.738471
1768086324.637076,1.327906
1768086324.644023,0.842383
1768086324.645503,1.767627
1768086324.646509,1.160763
1768086324.647506,1.366056
1768086324.654511,1.163225
1768086324.655531,1.821923
1768086324.656556,1.109689
1768086324.660055,0.887848
1768086324.664561,1.108324
1768086324.665347,0.890093
1768086324.666524,1.087779
1768086324.674133,1.079504
1768086324.675586,1.919928
1768086324.676656,1.511728
1768086324.685091,1.032119
1768086324.686368,1.968626
1768086324.686863,0.978200
1768086324.694872,0.978126
1768086324.695756,1.020545
1768086324.695755,2.007096
1768086324.697633,0.968612
1768086324.704581,0.935908
1768086324.705580,1.044084
1768086324.707906,0.925626
1768086324.714151,0.919109
1768086324.716527,2.084492
1768086324.716533,1.070340
1768086324.717988,0.896978
1768086324.724490,0.872142
1768086324.725507,2.120992
1768086324.726540,1.772115
1768086324.728494,0.857868
1768086324.734452,0.843218
1768086324.736408,2.120377
1768086324.738408,0.833593
1768086324.745597,0.822279
1768086324.746374,2.151041
1768086324.747812,1.835603
1768086324.754667,0.789084
1768086324.755795,2.199289
1768086324.755812,0.796965
1768086324.756801,1.896884
1768086324.764809,0.771911
1768086324.765759,2.214144
1768086324.766707,1.922360
1768086324.775741,0.739150
1768086324.776990,1.994022
1768086324.777400,2.231450
1768086324.784899,0.747048
1768086324.786010,0.714636
1768086324.788019,2.275010
1768086324.794797,0.719216
1768086324.795776,1.461974
1768086324.796758,2.067230
1768086324.804786,0.694706
1768086324.805511,1.512159
1768086324.805830,0.702097
1768086324.807337,2.073334
1768086324.814836,0.685293
1768086324.825829,1.598585
1768086324.828033,0.716137
1768086324.830207,2.181988
1768086324.832531,2.293623
1768086324.834457,0.711795
1768086324.837157,1.659577
1768086324.841264,0.714423
1768086324.841386,2.191828
1768086324.843148,2.319456
1768086324.845219,0.699492
1768086324.847292,1.729242
1768086324.852013,0.692731
1768086324.853503,2.280958
1768086324.855771,0.695361
1768086324.861736,2.229102
1768086324.863770,2.293730
1768086324.865722,0.734553
1768086324.866064,1.823974
1768086324.871766,2.239704
1768086324.873769,2.297360
1768086324.875708,0.747928
1768086324.876413,1.861001
1768086324.881300,0.733250
1768086324.882063,2.283642
1768086324.884077,2.276236
1768086324.886066,0.767394
1768086324.886713,1.905820
1768086324.892102,2.265086
1768086324.894120,2.272277
1768086324.896058,0.763916
1768086324.896735,1.926925
1768086324.901296,0.773373
1768086324.902094,2.273001
1768086324.904069,2.227077
1768086324.906027,0.800347
1768086324.906727,1.982516
1768086324.912088,2.296046
1768086324.913624,2.217603
1768086324.915697,0.835314
1768086324.916397,2.020410
1768086324.921411,0.805360
1768086324.922719,2.313053
1768086324.923407,2.211096
1768086324.925373,0.847794
1768086324.931341,0.866950
1768086324.932835,2.297342
1768086324.933566,2.156259
1768086324.935344,0.873641
1768086324.943290,2.277136
1768086324.945305,0.899052
1768086324.946330,2.123846
1768086324.948832,0.909387
1768086324.953314,2.285902
1768086324.953925,0.922014
1768086324.956306,2.161542
1768086324.963294,2.291571
1768086324.964257,0.944352
1768086324.965653,0.969237
1768086324.966220,2.195389
1768086324.973006,2.244343
1768086324.973961,1.006125
1768086324.975966,1.030182
1768086324.976703,2.201550
1768086324.979849,1.989451
1768086324.983682,2.250772
1768086324.984403,1.057779
1768086324.986433,2.220819
1768086324.986753,1.981317
1768086324.993416,2.210299
1768086324.994448,1.067988
1768086324.996433,2.255287
1768086325.003738,2.192343
1768086325.004363,1.111525
1768086325.005398,1.156191
1768086325.006492,2.284271
1768086325.007453,1.892601
1768086325.013410,2.178215
1768086325.014716,1.153295
1768086325.015676,1.215468
1768086325.016676,2.263837
1768086325.017699,1.831533
1768086325.023876,2.170003
1768086325.024288,1.219647
1768086325.025293,1.236823
1768086325.026299,2.293351
1768086325.027288,1.809355
1768086325.033287,2.107642
1768086325.034253,1.284025
1768086325.036199,1.311534
1768086325.038350,1.772194
1768086325.043191,2.097239
1768086325.044052,1.330661
1768086325.046126,1.350727
1768086325.047426,1.724153
1768086325.053008,2.036328
1768086325.054363,1.344490
1768086325.056396,1.386824
1768086325.058382,1.662387
1768086325.062992,2.012376
1768086325.064983,1.415483
1768086325.065344,2.278705
1768086325.066977,1.430562
1768086325.069041,1.609890
1768086325.073032,1.973667
1768086325.075000,1.450070
1768086325.075958,2.304592
1768086325.077239,1.482875
1768086325.079315,1.541626
1768086325.083248,1.920011
1768086325.084739,1.526681
1768086325.086521,1.560519
1768086325.088628,1.509590
1768086325.093426,1.911953
1768086325.095381,1.551073
1768086325.096507,1.608950
1768086325.098504,1.462945
1768086325.103505,1.844115
1768086325.104575,1.616053
1768086325.105502,2.246640
1768086325.106671,1.640820
1768086325.108718,1.405145
1768086325.113665,1.812291
1768086325.114947,1.665934
1768086325.116548,1.682836
1768086325.118502,1.346245
1768086325.124487,1.709812
1768086325.125522,2.225162
1768086325.127091,1.744609
1768086325.129352,1.287256
1768086325.135369,1.762289
1768086325.136364,2.184349
1768086325.139358,1.243190
1768086325.152158,1.823816
1768086325.155160,2.157571
1768086325.157602,1.187547
1768086325.160076,1.558150
1768086325.162287,1.923491
1768086325.162299,1.886155
1768086325.165266,2.104239
1768086325.168280,1.124612
1768086325.170312,1.521147
1768086325.173379,1.934167
1768086325.175692,2.077856
1768086325.178345,1.076485
1768086325.182366,1.474420
1768086325.184475,2.017918
1768086325.186505,1.986047
1768086325.188492,2.012050
1768086325.190557,1.009841
1768086325.192970,1.415476
1768086325.195517,2.035202
1768086325.198187,2.040443
1768086325.200753,1.982332
1768086325.203329,0.993001
1768086325.205437,1.352017
1768086325.206013,2.067308
1768086325.209072,2.085655
1768086325.211020,1.937919
1768086325.214057,0.922239
1768086325.216046,1.288141
1768086325.219035,2.088841
1768086325.221053,1.911921
1768086325.223992,0.914881
1768086325.225990,2.140910
1768086325.228999,2.131996
1768086325.230987,1.859711
1768086325.234143,0.855983
1768086325.236082,1.209444
1768086325.238321,2.171366
1768086325.241345,1.784015
1768086325.243835,0.836309
1768086325.245583,2.186472
1768086325.248319,2.211326
1768086325.251312,1.737332
1768086325.254007,0.799835
1768086325.256017,1.122837
1768086325.259117,2.220424
1768086325.263982,0.776607
1768086325.264598,1.706304
1768086325.266002,1.060061
1768086325.268964,2.256242
1768086325.273997,0.777579
1768086325.274830,1.630239
1768086325.275885,1.039427
1768086325.278871,2.271041
1768086325.283906,0.736252
1768086325.284975,1.575690
1768086325.285660,0.998791
1768086325.288214,2.287993
1768086325.294216,0.740297
1768086325.295666,2.292048
1768086325.298232,2.297337
1768086325.303936,0.713319
1768086325.304966,1.509099
1768086325.305891,0.927675
1768086325.309076,2.284964
1768086325.314425,0.722346
1768086325.315727,0.891242
1768086325.318213,2.283249
1768086325.324319,0.694508
1768086325.324819,1.372355
1768086325.325800,2.301184
1768086325.327673,0.847604
1768086325.328803,2.284496
1768086325.334843,0.702160
1768086325.335792,2.293472
1768086325.338751,0.807748
1768086325.344769,0.701475
1768086325.345763,2.294594
1768086325.347352,2.278951
1768086325.348767,0.774415
1768086325.353405,2.303897
1768086325.354781,1.244262
1768086325.356009,2.296958
1768086325.357791,0.768934
1768086325.363779,2.277781
1768086325.364782,1.185757
1768086325.364848,0.718484
1768086325.365770,2.277985
1768086325.367894,0.749153
1768086325.374343,2.279229
1768086325.375391,1.135587
1768086325.375751,2.275138
1768086325.378109,0.722881
1768086325.380656,0.743168
1768086325.384110,2.245837
1768086325.384842,1.094501
1768086325.385838,2.241508
1768086325.387881,0.736654
1768086325.390782,0.752570
1768086325.393828,2.237014
1768086325.394987,1.071359
1768086325.397925,0.717381
1768086325.400865,0.753693
1768086325.403559,2.221610
1768086325.405529,1.024065
1768086325.407372,2.207462
1768086325.408486,0.708095
1768086325.411479,0.778409
1768086325.413523,2.204193
1768086325.415484,0.986781
1768086325.417473,2.170379
1768086325.418455,0.706873
1768086325.421504,0.805239
1768086325.423434,2.157191
1768086325.425452,0.956089
1768086325.427445,2.130543
1768086325.428075,0.704111
1768086325.431056,0.842722
1768086325.434289,2.158277
1768086325.434980,0.918961
1768086325.438010,2.115481
1768086325.438553,0.714625
1768086325.440886,0.876175
1768086325.443944,2.091354
1768086325.444721,0.858203
1768086325.447700,2.086273
1768086325.448753,0.690944
1768086325.450766,0.891995
1768086325.453782,2.077226
1768086325.457744,2.051496
1768086325.458696,0.716868
1768086325.461699,0.940216
1768086325.463690,2.038594
1768086325.467583,0.824764
1768086325.467752,2.018873
1768086325.468950,0.735386
1768086325.470989,0.943986
1768086325.471207,0.802104
1768086325.473943,2.020972
1768086325.477965,1.981758
1768086325.479252,0.728306
1768086325.481269,1.005477
1768086325.481854,0.795129
1768086325.488360,1.909834
1768086325.489220,0.772476
1768086325.492244,0.742825
1768086325.494332,1.935203
1768086325.498286,1.874260
1768086325.499048,0.784049
1768086325.503860,1.876538
1768086325.507808,1.825848
1768086325.508748,0.807795
1768086325.510776,1.133256
1768086325.512771,0.734616
1768086325.514069,1.849871
1768086325.518428,1.793730
1768086325.520864,1.153977
1768086325.522278,0.697882
1768086325.524454,1.794051
1768086325.527336,0.852200
1768086325.527880,1.756886
1768086325.531891,1.214597
1768086325.532648,0.700433
1768086325.534621,1.715162
1768086325.538162,0.907628
1768086325.541097,1.271130
1768086325.543116,0.708403
1768086325.546488,1.687840
1768086325.547669,0.917102
1768086325.551194,1.311336
1768086325.553230,0.680676
1768086325.557185,1.623570
1768086325.558028,0.972779
1768086325.560106,1.596420
1768086325.561009,1.350101
1768086325.563026,0.683300
1768086325.567574,1.574695
1768086325.570167,1.533037
1768086325.570779,1.401644
1768086325.572760,0.711455
1768086325.576736,1.510824
1768086325.577634,1.043640
1768086325.580616,1.484172
1768086325.582593,0.732732
1768086325.585795,1.484739
1768086325.587668,1.063084
1768086325.590666,1.441857
1768086325.592613,0.737004
1768086325.596722,1.429768
1768086325.597517,1.144396
1768086325.600932,1.392053
1768086325.602361,0.736309
1768086325.605913,1.593553
1768086325.606582,1.361975
1768086325.607539,1.184887
1768086325.610530,1.353825
1768086325.612526,0.742419
1768086325.616533,1.639423
1768086325.617546,1.200010
1768086325.620547,1.292723
1768086325.622572,0.768548
1768086325.626516,1.699089
1768086325.627544,1.285670
1768086325.627539,1.274365
1768086325.630624,1.241837
1768086325.632354,0.778903
1768086325.636346,1.719706
1768086325.637050,1.242815
1768086325.637903,1.320214
1768086325.643040,0.819661
1768086325.646051,1.761394
1768086325.646732,1.184839
1768086325.648983,1.385811
1768086325.650807,1.135655
1768086325.652490,0.850871
1768086325.656009,1.833642
1768086325.657029,1.135304
1768086325.660043,1.444702
1768086325.661056,1.106756
1768086325.662959,0.884479
1768086325.667050,1.082769
1768086325.667073,1.889156
1768086325.669647,1.484274
1768086325.670954,1.060475
1768086325.673095,0.898114
1768086325.676035,1.930256
1768086325.676884,1.058448
1768086325.679959,1.514580
1768086325.681105,1.021525
1768086325.683993,0.971804
1768086325.686184,1.958263
1768086325.686864,1.019533
1768086325.689250,1.563524
1768086325.691347,0.978036
1768086325.693437,0.988886
1768086325.696116,1.980255
1768086325.701433,0.951343
1768086325.704212,1.023425
1768086325.707314,0.930069
1768086325.708422,2.033796
1768086325.710216,1.658563
1768086325.712244,0.906704
1768086325.714231,1.092456
1768086325.717387,0.887674
1768086325.719372,2.100339
1768086325.722373,0.849615
1768086325.724445,1.750580
1768086325.727373,0.879762
1768086325.729434,2.112469
1768086325.731510,0.851648
1768086325.734579,1.794200
1768086325.736879,0.853109
1768086325.738823,2.133073
1768086325.741817,0.815628
1768086325.744797,1.219959
1768086325.749279,0.805202
1768086325.757970,1.897759
1768086325.763184,0.750951
1768086325.765845,1.324817
1768086325.768401,0.742596
1768086325.770931,1.967034
1768086325.773394,0.752624
1768086325.778663,1.376267
1768086325.780518,2.256651
1768086325.781012,0.738115
1768086325.785574,0.719753
1768086325.789526,1.444235
1768086325.791511,2.269946
1768086325.793505,2.057812
1768086325.794534,0.735878
1768086325.796533,0.716716
1768086325.798811,1.474781
1768086325.800792,2.277004
1768086325.803504,2.073482
1768086325.804927,0.720632
1768086325.807304,0.698199
1768086325.809217,1.513404
1768086325.810944,2.277388
1768086325.813861,2.104918
1768086325.815451,0.703885
1768086325.817453,0.698442
1768086325.819366,1.577076
1768086325.820875,2.292681
1768086325.823879,2.152033
1768086325.827278,0.688245
1768086325.968575,2.271854
1768086326.376366,2.277735
1768086326.412051,1.004366
1768086326.425658,0.822264
1768086326.440068,2.100684
1768086326.440118,2.104942
1768086326.454188,0.844775
1768086326.484233,1.023961
1768086326.493698,0.778248
1768086326.503961,0.754605
1768086326.514319,1.127322
1768086326.528233,1.764615
1768086326.539021,0.877833
1768086326.553440,0.691628
1768086326.572928,1.402296
1768086326.591800,1.468365
1768086326.604419,1.349128
1768086326.620733,0.764574
1768086326.623240,1.675008
1768086326.625868,1.278691
1768086326.627674,1.266920
1768086326.631098,0.802125
1768086326.634481,1.718672
1768086326.636155,1.212797
1768086326.638482,1.194985
1768086326.641017,0.809232
1768086326.645024,1.765562
1768086326.646212,1.176490
1768086326.648524,1.364579
1768086326.651194,0.848578
1768086326.652504,1.129582
1768086326.654819,1.810333
1768086326.656300,1.156682
1768086326.658826,1.438521
1768086326.662810,1.072576
1768086326.667947,1.879335
1768086326.806855,0.703284
1768086327.079117,1.973005
1768086327.405914,0.765301
1768086327.604882,0.753607
1768086327.757606,1.900270
1768086327.757485,0.769486
1768086327.761058,1.298067
1768086327.761653,2.217271
1768086327.767902,1.929531
1768086327.770656,0.767745
1768086327.771894,1.342338
1768086327.771902,2.235034
1768086327.777932,1.968948
1768086327.780868,0.739200
1768086327.781874,1.411638
1768086327.788004,2.027628
1768086327.789708,0.724061
1768086327.791626,1.437976
1768086327.797695,2.071658
1768086327.799030,2.257312
1768086327.801306,0.700603
1768086327.801467,0.725642
1768086327.804379,1.514514
1768086327.807784,2.091530
1768086327.810455,2.291985
1768086327.811635,0.688322
1768086327.814681,1.555863
1768086327.818680,2.135187
1768086327.819536,2.273962
1768086327.821487,0.715817
1768086327.822290,0.696697
1768086327.825266,1.620497
1768086327.828290,2.145722
1768086327.830961,2.308438
1768086327.832925,0.713365
1768086327.834715,0.699178
1768086327.838765,1.683088
1768086327.840615,2.174836
1768086327.841148,2.282622
1768086327.843346,0.722328
1768086327.845342,0.712700
1768086327.849416,1.730550
1768086327.851379,2.307535
1768086327.853536,0.718195
1768086327.855638,0.695859
1768086327.859510,1.759022
1768086327.861789,2.286126
1768086327.862905,2.250680
1768086327.864783,0.707990
1768086327.865722,0.733297
1768086327.871714,2.296947
1768086327.873706,2.247394
1768086327.875081,0.720646
1768086327.876958,0.721883
1768086327.881694,2.288923
1768086327.883717,2.257731
1768086327.888221,0.762812
1768086327.891659,2.276964
1768086327.893697,2.277567
1768086327.898658,1.963319
1768086327.901635,2.232858
1768086327.903667,2.300660
1768086327.908621,2.010275
1768086327.911766,2.232007
1768086327.913113,2.299379
1768086327.918612,0.834185
1768086327.921586,2.204645
1768086327.923125,2.301274
1768086327.929116,2.051484
1768086327.932079,2.171912
1768086327.934793,2.298277
1768086327.939022,2.089688
1768086327.939064,0.877329
1768086327.941460,2.129659
1768086327.945440,2.283402
1768086327.948446,0.909136
1768086327.948712,0.899100
1768086327.949424,2.143504
1768086327.951411,2.116639
1768086327.955420,2.265859
1768086327.958461,0.967074
1768086327.959415,2.155995
1768086327.961383,2.092697
1768086327.963656,0.942220
1768086327.965415,2.282165
1768086327.969742,2.173813
1768086327.971760,2.034969
1768086327.973780,0.983741
1768086327.975741,2.269063
1768086327.979758,2.223243
1768086327.983038,1.046913
1768086327.983722,1.043691
1768086327.985222,2.246573
1768086327.985578,1.974014
1768086327.989313,2.251575
1768086327.993219,1.093070
1768086327.995203,2.205454
1768086327.999234,2.264701
1768086328.003160,1.155956
1768086328.003851,1.910521
1768086328.004954,2.215630
1768086328.009841,2.290268
1768086328.013822,1.177242
1768086328.015076,1.851737
1768086328.019793,2.296922
1768086328.023875,1.241242
1768086328.025793,2.131182
1768086328.025840,1.819509
1768086328.029830,2.275350
1768086328.033819,1.267581
1768086328.035845,2.096983
1768086328.039830,2.303780
1768086328.043802,1.316202
1768086328.045253,2.098163
1768086328.049281,2.284471
1768086328.053281,1.370806
1768086328.054733,1.359570
1768086328.055297,2.034261
1768086328.059073,2.307513
1768086328.063110,1.425660
1768086328.064031,1.392332
1768086328.066019,2.013943
1768086328.074025,1.474640
1768086328.075528,1.565457
1768086328.076648,1.960889
1768086328.079106,2.281406
1768086328.083568,1.545174
1768086328.084889,1.511987
1768086328.085410,1.520998
1768086328.086412,1.914931
1768086328.089380,2.288322
1768086328.093389,1.581762
1768086328.093960,1.576694
1768086328.095941,1.476767
1768086328.099663,2.265612
1768086328.103633,1.638962
1768086328.104345,1.603083
1768086328.106725,1.836799
1768086328.108613,1.408541
1768086328.110419,2.256708
1768086328.113331,1.681276
1768086328.114235,1.672332
1768086328.117308,1.777403
1768086328.118816,1.361196
1768086328.120812,2.244187
1768086328.123845,1.716317
1768086328.124797,1.719467
1768086328.128795,1.319466
1768086328.130772,2.187090
1768086328.133774,1.792007
1768086328.134767,1.767747
1768086328.138350,1.664597
1768086328.138798,1.237392
1768086328.140751,2.176817
1768086328.142385,1.656239
1768086328.143813,1.814328
1768086328.144622,1.798680
1768086328.149019,1.223035
1768086328.150486,2.136118
1768086328.152618,1.615661
1768086328.154357,1.862570
1768086328.158908,1.159523
1768086328.160896,2.121451
1768086328.162858,1.565838
1768086328.163894,1.928640
1768086328.166037,1.900057
1768086328.168952,1.105200
1768086328.170894,2.077469
1768086328.172976,1.497669
1768086328.173226,1.934776
1768086328.176979,1.947476
1768086328.178764,1.088866
1768086328.181467,2.064512
1768086328.182467,1.461212
1768086328.183664,1.982931
1768086328.186692,1.988912
1768086328.188729,1.040599
1768086328.190670,2.008986
1768086328.192636,1.428424
1768086328.193729,2.041638
1768086328.196650,2.014148
1768086328.198634,0.985992
1768086328.200641,1.971995
1768086328.203399,2.056063
1768086328.206385,2.049816
1768086328.209245,0.939057
1768086328.210604,1.955883
1768086328.212571,1.330049
1768086328.214269,2.099523
1768086328.216252,2.093631
1768086328.219258,0.897828
1768086328.221256,1.891560
1768086328.223309,2.148510
1768086328.223322,1.242517
1768086328.226826,2.136472
1768086328.228743,0.878121
1768086328.230721,1.864183
1768086328.232780,1.205758
1768086328.233303,2.161197
1768086328.236903,2.146079
1768086328.239105,0.856960
1768086328.240936,1.791427
1768086328.243178,1.179923
1768086328.244598,2.192810
1768086328.246409,2.181435
1768086328.249392,0.822019
1768086328.251227,1.748953
1768086328.253278,1.117672
1768086328.254768,2.208394
1768086328.256915,2.220297
1768086328.259451,0.810711
1768086328.261127,1.691299
1768086328.263210,1.097144
1768086328.265262,2.252291
1768086328.267223,2.244362
1768086328.269200,0.787229
1768086328.272949,1.634236
1768086328.273556,1.030762
1768086328.275358,2.266265
1768086328.277419,2.256400
1768086328.279362,0.760668
1768086328.283390,1.607551
1768086328.285378,2.261366
1768086328.287308,2.262495
1768086328.289832,0.719893
1768086328.293720,1.544758
1768086328.293746,0.951426
1768086328.295897,2.275423
1768086328.298009,2.277565
1768086328.300067,0.720172
1768086328.304265,1.493627
1768086328.306350,2.303186
1768086328.308241,2.287773
1768086328.310603,0.720123
1768086328.314686,1.433937
1768086328.314706,0.898518
1768086328.316749,2.307413
1768086328.318683,2.288163
1768086328.320182,0.700177
1768086328.324703,0.838912
1768086328.324840,1.379439
1768086328.326699,2.313738
1768086328.328671,2.315337
